LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-76.99662423,38.95747346,Mar-20,Closed,716 KENNEDY STREET NE,20011,4
-77.02503443,38.95105613,Mar-20,Closed,813 FARRAGUT STREET NW,20011,4
-77.00303894,38.91383699,Mar-20,Closed,205 S STREET NE,20002,5
-77.03135517,38.89501014,Mar-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.05700601,38.93089588,Mar-20,Closed,2718 CORTLAND PLACE NW,20008,3
-77.02317252,38.91154589,Mar-20,Closed,1612 8TH STREET NW,20001,6
-77.03395263,38.91535523,Mar-20,Closed,1454 T STREET NW,20009,2
-77.04060483,38.92330034,Mar-20,Closed,1757 EUCLID STREET NW,20009,1
-76.99693262,38.8797833,Mar-20,Closed,643 1/2 I STREET SE,20003,6
-77.01155928,38.9098227,Mar-20,Closed,77 P STREET NW,20001,5
-77.07647792,38.96580906,Mar-20,Closed,5632 CONNECTICUT AVENUE NW,20015,3
-76.95212541,38.90058027,Mar-20,Closed,663 ANACOSTIA AVENUE NE,20019,7
-76.99952246,38.87701113,Mar-20,Closed,1100 - 1199 BLOCK OF 5TH STREET SE,20003,6
-76.99057988,38.8926526,Mar-20,Closed,1131 PARK STREET NE,20002,6
-76.9521798,38.90061758,Mar-20,Closed,665 ANACOSTIA AVENUE NE,20019,7
-76.9521798,38.90061758,Mar-20,Closed,665 ANACOSTIA AVENUE NE,20019,7
-77.04747695,38.90805268,Mar-20,Closed,2123 NEWPORT PLACE NW,20037,2
-77.02120882,38.94289295,Mar-20,Closed,556 VARNUM STREET NW,20011,4
-76.98586249,38.90931786,Mar-20,Closed,1708 MONTELLO AVENUE NE,20002,5
-77.00764779,38.92583849,Mar-20,Closed,23 GIRARD STREET NE,20002,5
-76.9768989,38.8489738,Mar-20,Closed,1904 SAVANNAH PLACE SE,20020,8
-77.02274991,38.95156737,Mar-20,Closed,5021 7TH PLACE NW,20011,4
-77.0199771,38.92972952,Mar-20,Open,3114 WARDER STREET NW,20010,1
-77.07633478,38.92319833,Mar-20,Open,3814 DAVIS PLACE NW,20007,3
-76.99029397,38.84373737,Mar-20,Open,3216 12TH STREET SE,20032,8
-76.98928154,38.90216524,Mar-20,Closed,1207 FLORIDA AVENUE NE,20002,6
-77.01891383,38.93220077,Mar-20,Closed,435 LURAY PLACE NW,20010,1
-77.02362293,38.96215947,Mar-20,Closed,721 ONEIDA PLACE NW,20011,4
-77.01806604,38.91091468,Mar-20,Open,440 Q STREET NW,20001,6
-77.02675291,38.91636279,Mar-20,Closed,1921 11TH STREET NW,20001,1
-76.9942077,38.95035242,Mar-20,Open,5030 SOUTH DAKOTA AVENUE NE,20017,5
-77.02049141,38.94074578,Mar-20,Closed,536 TAYLOR STREET NW,20011,4
-77.05789903,38.90562446,Mar-20,Closed,1211 29TH STREET NW,20007,2
-77.03484151,38.91577593,Mar-20,Closed,1503 T STREET NW,20009,2
-77.02946089,38.96845347,Mar-20,Closed,6421 13TH STREET NW,20012,4
-77.03848166,38.91558288,Mar-20,Closed,17TH STREET NW AND T STREET NW,20009,2
-77.01087751,38.91279732,Mar-20,Open,53 R STREET NW,20001,5
-77.05789903,38.90562446,Mar-20,Open,1211 29TH STREET NW,20007,2
-77.02023652,38.93555713,Mar-20,Closed,626 PRINCETON PLACE NW,20010,1
-77.01093516,38.91279552,Mar-20,Open,55 R STREET NW,20001,5
-76.99471075,38.88257294,Mar-20,Closed,500 8TH STREET SE,20003,6
-77.04073815,38.922916,Mar-20,Closed,1750 EUCLID STREET NW,20009,1
-76.99139633,38.95199094,Mar-20,Closed,5047 11TH STREET NE,20017,5
-77.03844368,38.93389179,Mar-20,Closed,1650 NEWTON STREET NW,20010,1
-77.04296258,38.90915886,Mar-20,Closed,DUPONT CIRCLE NW AND CONNECTICUT AVENUE NW,20036,2
-77.02724716,38.93093796,Mar-20,Open,1017 LAMONT STREET NW,20010,1
-76.98981659,38.89968168,Mar-20,Closed,1200 LINDEN PLACE NE,20002,6
-77.0106408,38.90743396,Mar-20,Closed,33 N STREET NW,20001,5
-77.0218089,38.9328085,Mar-20,Closed,600 PARK ROAD NW,20010,1
-77.02028602,38.93522273,Mar-20,Closed,625 OTIS PLACE NW,20010,1
-77.0538779,38.9008842,Mar-20,Closed,2509 I STREET NW,20037,2
-76.99797928,38.89329067,Mar-20,Closed,606 MASSACHUSETTS AVENUE NE,20002,6
-77.07209238,38.91427917,Mar-20,Closed,3624 S STREET NW,20007,2
-77.02724418,38.9554469,Mar-20,Closed,5402 ILLINOIS AVENUE NW,20011,4
-77.00250968,38.91353712,Mar-20,Closed,228 RANDOLPH PLACE NE,20002,5
-77.00266247,38.9138697,Mar-20,Closed,219 S STREET NE,20002,5
-77.00250727,38.91386277,Mar-20,Closed,229 S STREET NE,20002,5
-77.00256814,38.91353712,Mar-20,Closed,226 RANDOLPH PLACE NE,20002,5
-77.03971347,38.91720958,Mar-20,Closed,1735 U STREET NW,20009,1
-77.02626757,38.95484555,Mar-20,Closed,5323 ILLINOIS AVENUE NW,20011,4
-77.02549742,38.93664647,Mar-20,Closed,3724 9TH STREET NW,20010,4
-77.02549244,38.93659413,Mar-20,Closed,3722 9TH STREET NW,20010,4
-77.07319274,38.9182099,Mar-20,Closed,2056 37TH STREET NW,20007,3
-76.92646541,38.90403119,Mar-20,Closed,1014 51ST STREET NE,20019,7
-76.95585926,38.89023472,Mar-20,Open,10 35TH STREET NE,20019,7
-77.01811366,38.91091675,Mar-20,Open,442 Q STREET NW,20001,6
-76.94045801,38.90979702,Mar-20,Closed,4350 POLK STREET NE,20019,7
-77.03019083,38.91390286,Mar-20,Closed,1310 S STREET NW,20009,2
-77.04405128,38.91455336,Mar-20,Closed,1809 REAR 20TH STREET NW,20009,2
-77.03877137,38.92352879,Mar-20,Closed,2511 17TH STREET NW,20009,1
-77.0129393,38.90485211,Mar-20,Closed,105 PIERCE STREET NW,20001,6
-77.00148105,38.88555969,Mar-20,Open,314 NORTH CAROLINA AVENUE SE,20003,6
-77.02067571,38.94940946,Mar-20,Closed,4828 KANSAS AVENUE NW,20011,4
-76.98099754,38.88895755,Mar-20,Closed,31 17TH STREET SE,20003,6
-77.03378994,38.91535609,Mar-20,Closed,1448 T STREET NW,20009,2
-76.98928154,38.90216524,Mar-20,Closed,1207 FLORIDA AVENUE NE,20002,6
-77.01689501,38.94233379,Mar-20,Closed,4203 4TH STREET NW,20011,4
-77.0348097,38.91745509,Mar-20,Closed,2012 15TH STREET NW,20009,1
-76.97068026,38.89762841,Mar-20,Open,2519 BENNING ROAD NE,20002,7
-77.02432854,38.89707374,Mar-20,Closed,900 F STREET NW,20004,2
-76.99322788,38.92155301,Mar-20,Open,2401 WASHINGTON PLACE NE,20018,5
-77.02284276,38.94753146,Mar-20,Open,34 SHERMAN CIRCLE NW,20011,4
-77.02727015,38.93887913,Mar-20,Closed,965 RANDOLPH STREET NW,20011,4
-77.06884074,38.90802844,Mar-20,Open,1405 35TH STREET NW,20007,2
-76.95606822,38.89006626,Mar-20,Open,3428 EAST CAPITOL STREET NE,20019,7
-77.03135517,38.89501014,Mar-20,Open,1350 PENNSYLVANIA AVENUE NW,20004,2
-76.99750944,38.88653582,Mar-20,Closed,625 NORTH CAROLINA AVENUE SE,20003,6
-76.98103841,38.88911998,Mar-20,Open,23 17TH STREET SE,20003,6
-77.02618797,38.90711928,Mar-20,Closed,1000 N STREET NW,20001,2
-76.99724123,38.95499702,Mar-20,Open,546 INGRAHAM STREET NE,20011,5
-77.02852277,38.92699796,Mar-20,Closed,1205 HARVARD STREET NW,20009,1
-77.02014258,38.96764101,Mar-20,Closed,6406 5TH STREET NW,20012,4
-77.03198987,38.95209093,Mar-20,Closed,1329 GALLATIN STREET NW,20011,4
-77.0246107,38.93371472,Mar-20,Closed,717 NEWTON PLACE NW,20010,1
-77.01873414,38.95414742,Mar-20,Open,426 INGRAHAM STREET NW,20011,4
-76.99637739,38.9266715,Mar-20,Open,2900 7TH STREET NE,20017,5
-76.98227187,38.8547469,Mar-20,Open,2426 15TH PLACE SE,20020,8
-77.02427541,38.92420769,Mar-20,Closed,819 EUCLID STREET NW,20001,1
-77.0352284,38.91095202,Mar-20,Closed,1512 Q STREET NW,20009,2
-77.00134959,38.96105312,Mar-20,Open,341 OGLETHORPE STREET NE,20011,4
-77.00988053,38.91388967,Mar-20,Closed,20 S STREET NW,20001,5
-77.03718108,38.91795441,Mar-20,Closed,1608 V STREET NW,20009,1
-76.98663111,38.88507725,Mar-20,Closed,307 KENTUCKY AVENUE SE,20003,6
-77.01605873,38.94237922,Mar-20,Closed,315 UPSHUR STREET NW,20011,4
-77.01618388,38.94237542,Mar-20,Closed,319 UPSHUR STREET NW,20011,4
-77.01618388,38.94237542,Mar-20,Closed,319 UPSHUR STREET NW,20011,4
-76.99886208,38.94729272,Mar-20,Open,4719 6TH STREET NE,20017,5
-77.07248894,38.91373275,Mar-20,Closed,3641 R STREET NW,20007,2
-77.03243008,38.93555438,Mar-20,Closed,3521 14TH STREET NW,20010,1
-77.04509381,38.90752384,Mar-20,Closed,1303 NEW HAMPSHIRE AVENUE NW,20036,2
-77.02364641,38.91537263,Mar-20,Closed,1851 9TH STREET NW,20001,1
-77.03279779,38.96338734,Mar-20,Closed,1371 PEABODY STREET NW,20011,4
-77.0324279,38.96345942,Mar-20,Closed,1363 PEABODY STREET NW,20011,4
-76.99399739,38.93671242,Mar-20,Open,3746 10TH STREET NE,20017,5
-77.00398618,38.91832807,Mar-20,Open,155 RHODE ISLAND AVENUE NE,20002,5
-77.01639089,38.95521111,Mar-20,Open,5324 KANSAS AVENUE NW,20011,4
-76.95539349,38.88705675,Mar-20,Open,3532 MINNESOTA AVENUE SE,20019,7
-77.00153011,38.91576409,Mar-20,Open,310 T STREET NE,20002,5
-76.98038112,38.89810626,Mar-20,Open,1649 GALES STREET NE,20002,6
-77.06261008,38.90696743,Mar-20,Closed,3139 N STREET NW,20007,2
-76.99419529,38.93703718,Mar-20,Open,921 PERRY PLACE NE,20017,5
-77.02396979,38.92619049,Mar-20,Open,733 GIRARD STREET NW,20001,1
-77.03135517,38.89501014,Mar-20,Open,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.02294586,38.91483786,Mar-20,Closed,1800 - 1899 BLOCK OF 8TH STREET NW,20001,1
-77.04587182,38.92258052,Mar-20,Closed,1935 BILTMORE STREET NW,20009,1
-77.01863569,38.92971326,Mar-20,Open,427 IRVING STREET NW,20010,1
-77.02936877,38.91097986,Mar-20,Closed,1204 Q STREET NW,20009,2
-77.02648455,38.92463367,Mar-20,Open,1026 FAIRMONT STREET NW,20001,1
-77.03000513,38.93706888,Mar-20,Open,3708 13TH STREET NW,20010,4
-77.00817092,38.91499288,Mar-20,Closed,22 SEATON PLACE NE,20002,5
-76.95255113,38.8638663,Mar-20,Open,2033 38TH STREET SE,20020,7
-76.98248043,38.89357908,Mar-20,Open,304 16TH STREET NE,20002,6
-77.02061808,38.95517909,Mar-20,Closed,516 JEFFERSON STREET NW,20011,4
-77.04813015,38.90744462,Mar-20,Closed,2137 N STREET NW,20037,2
-77.07957656,38.94337847,Mar-20,Open,4013 VAN NESS STREET NW,20016,3
-76.99643958,38.88905003,Mar-20,Open,21 7TH STREET SE,20003,6
-77.02380418,38.92790381,Mar-20,Closed,724 COLUMBIA ROAD NW,20001,1
-76.98518271,38.89981559,Mar-20,Closed,1400 MARYLAND AVENUE NE,20002,6
-77.0423601,38.92038192,Mar-20,Closed,1806 BELMONT ROAD NW,20009,1
-77.00182836,38.90489678,Mar-20,Open,1149 3RD STREET NE,20002,6
-77.05128313,38.92481693,Mar-20,Closed,2638 WOODLEY PLACE NW,20008,3
-77.02219918,38.92978623,Mar-20,Closed,630 KENYON STREET NW,20010,1
-76.99425952,38.90427147,Mar-20,Closed,829 FLORIDA AVENUE NE,20002,6
-76.99435637,38.95075363,Mar-20,Closed,8TH STREET NE AND SOUTH DAKOTA AVENUE NE,20017,5
-77.00231575,38.88541923,Mar-20,Closed,319 3RD STREET SE,20003,6
-77.01479764,38.91422652,Mar-20,Closed,211 S STREET NW,20001,5
-77.00000898,38.96103069,Mar-20,Open,529 OGLETHORPE STREET NE,20011,4
-77.01333312,38.91963827,Mar-20,Open,2215 FLAGLER PLACE NW,20001,5
-77.0186682,38.9093965,Mar-20,Closed,1425 5TH STREET NW,20001,6
-77.007613,38.91758119,Mar-20,Closed,42 RHODE ISLAND AVENUE NE,20002,5
-76.98060055,38.89791451,Mar-20,Closed,1668 KRAMER STREET NE,20002,6
-77.07588118,38.91286156,Mar-20,Open,3950 GEORGETOWN COURT NW,20007,2
-76.98927692,38.84396591,Mar-20,Closed,1224 SAVANNAH PLACE SE,20032,8
-77.00832647,38.91203678,Mar-20,Closed,10 QUINCY PLACE NE,20002,5
-77.00939435,38.91173969,Mar-20,Open,1620 NORTH CAPITOL STREET NW,20002,5
-76.98901818,38.9047798,Apr-20,Open,1300 MONTELLO AVENUE NE,20002,5
-76.99926721,38.9259553,Apr-20,Open,2811 5TH STREET NE,20017,5
-77.02879051,38.95602531,Apr-20,Open,1218 KENNEDY STREET NW,20011,4
-77.01239632,38.91437282,Apr-20,Closed,1806 1ST STREET NW,20001,5
-77.04341286,38.93352566,Apr-20,Open,1867 MONROE STREET NW,20010,1
-77.02280823,38.93444783,Apr-20,Open,716 OTIS PLACE NW,20010,1
-77.02487072,38.90706047,Apr-20,Closed,922 N STREET NW,20001,2
-76.97854147,38.93885413,Apr-20,Closed,4010 19TH STREET NE,20018,5
-76.97922619,38.90388276,Apr-20,Open,1726 L STREET NE,20002,5
-77.01344792,38.95053151,Apr-20,Closed,4919 NEW HAMPSHIRE AVENUE NW,20011,4
-76.97934023,38.90421447,Apr-20,Closed,1641 LANG PLACE NE,20002,5
-77.02679648,38.92890471,Apr-20,Closed,1011 IRVING STREET NW,20010,1
-77.00368947,38.96035006,Apr-20,Closed,225 NICHOLSON STREET NE,20011,4
-76.99749908,38.95503206,Apr-20,Open,540 INGRAHAM STREET NE,20011,5
-77.01567589,38.94294031,Apr-20,Closed,4226 3RD STREET NW,20011,4
-77.00547732,38.91284058,Apr-20,Closed,126 R STREET NE,20002,5
-77.00844438,38.91168635,Apr-20,Closed,7 QUINCY PLACE NE,20002,5
-77.02690233,38.95390963,Apr-20,Closed,930 INGRAHAM STREET NW,20011,4
-76.98969901,38.94755144,Apr-20,Closed,4801 SOUTH DAKOTA AVENUE NE,20017,5
-77.00247334,38.91952541,Apr-20,Open,230 RHODE ISLAND AVENUE NE,20002,5
-76.99517482,38.95839541,Apr-20,Open,5808 8TH STREET NE,20011,4
-76.98014237,38.90642598,Apr-20,Closed,1239 16TH STREET NE,20002,5
-77.0209371,38.92933416,Apr-20,Closed,539 IRVING STREET NW,20010,1
-77.04288542,38.93351793,Apr-20,Open,1849 MONROE STREET NW,20010,1
-77.02649063,38.94347823,Apr-20,Open,4317 IOWA AVENUE NW,20011,4
-77.02057719,38.87947875,Apr-20,Open,619 I STREET SW,20024,6
-77.0331478,38.91388025,Apr-20,Open,1414 S STREET NW,20009,2
-77.01783268,38.94550412,Apr-20,Open,4500 NEW HAMPSHIRE AVENUE NW,20011,4
-77.02205117,38.93600515,Apr-20,Open,728 QUEBEC PLACE NW,20010,1
-76.9998591,38.96104276,Apr-20,Closed,535 OGLETHORPE STREET NE,20011,4
-77.00133039,38.91534925,Apr-20,Open,311 T STREET NE,20002,5
-77.00167538,38.91499495,Apr-20,Closed,306 SEATON PLACE NE,20002,5
-77.02438638,38.91281618,Apr-20,Closed,907 R STREET NW,20001,6
-77.05334521,38.92821539,Apr-20,Closed,2331 CATHEDRAL AVENUE NW,20008,3
-77.04110346,38.91469118,Apr-20,Closed,1756 SWANN STREET NW,20009,2
-77.02739806,38.90945513,Apr-20,Closed,1426 11TH STREET NW,20001,2
-76.98870976,38.84443511,Apr-20,Closed,1249 ALABAMA AVENUE SE,20032,8
-76.9587639,38.89373941,Apr-20,Closed,3334 CLAY STREET NE,20019,7
-77.00615462,38.84086905,Apr-20,Closed,131 RALEIGH STREET SE,20032,8
-77.01239632,38.91437282,Apr-20,Closed,1806 1ST STREET NW,20001,5
-76.93010126,38.88297752,Apr-20,Open,5023 QUEEN'S STROLL PLACE SE,20019,7
-77.03805423,38.92856683,Apr-20,Open,1640 IRVING STREET NW,20010,1
-77.0167067,38.94699894,Apr-20,Closed,4618 NEW HAMPSHIRE AVENUE NW,20011,4
-76.97953726,38.86965665,Apr-20,Closed,1728 R STREET SE,20020,8
-77.01567832,38.94298994,Apr-20,Open,4228 3RD STREET NW,20011,4
-76.98387094,38.89665285,Apr-20,Closed,516 15TH STREET NE,20002,6
-77.02732096,38.91165265,Apr-20,Closed,1616 11TH STREET NW,20001,2
-77.0233026,38.95218316,Apr-20,Closed,731 GALLATIN STREET NW,20011,4
-76.95539349,38.88705675,Apr-20,Closed,3532 MINNESOTA AVENUE SE,20019,7
-77.0722077,38.92009623,Apr-20,Open,2254 HALL PLACE NW,20007,3
-77.01134281,38.90220959,Apr-20,Open,64 K STREET NW,20001,6
-77.01959531,38.93209166,Apr-20,Open,455 LURAY PLACE NW,20010,1
-76.98394374,38.90203544,Apr-20,Closed,1219 HOLBROOK STREET NE,20002,5
-76.98594951,38.89074948,Apr-20,Closed,1375 A STREET NE,20002,6
-77.01624698,38.94237361,Apr-20,Closed,321 UPSHUR STREET NW,20011,4
-77.0173962,38.94232093,Apr-20,Closed,403 UPSHUR STREET NW,20011,4
-76.97642875,38.89578092,Apr-20,Closed,438 20TH STREET NE,20002,7
-76.99177003,38.90071338,Apr-20,Closed,812 11TH STREET NE,20002,6
-77.03338612,38.93625964,Apr-20,Open,1408 PERRY PLACE NW,20010,1
-77.03338351,38.93660719,Apr-20,Open,1407 PERRY PLACE NW,20010,1
-77.02358758,38.96656235,Apr-20,Closed,728 SOMERSET PLACE NW,20011,4
-77.0302303,38.9161588,Apr-20,Open,1314 WALLACH PLACE NW,20009,1
-76.993326,38.90329969,Apr-20,Open,906 KENT PLACE NE,20002,6
-76.9997154,38.8867334,Apr-20,Closed,420 SEWARD SQUARE SE,20003,6
-76.98526855,38.89108424,Apr-20,Closed,101 14TH STREET NE,20002,6
-77.01544409,38.90276809,Apr-20,Closed,307 K STREET NW,20001,6
-77.00806378,38.91680158,Apr-20,Closed,23 U STREET NE,20002,5
-77.06580984,38.90699774,Apr-20,Closed,3265 N STREET NW,20007,2
-77.02299605,38.93997141,Apr-20,Closed,731 SHEPHERD STREET NW,20011,4
-76.97545318,38.90111944,Apr-20,Closed,832 20TH STREET NE,20002,5
-76.99205861,38.89631894,Apr-20,Open,1007 MARYLAND AVENUE NE,20002,6
-77.02865682,38.93743216,Apr-20,Closed,1238 QUINCY STREET NW,20011,4
-77.02219875,38.93360188,Apr-20,Open,3532 6TH STREET NW,20010,1
-76.98479547,38.89986022,Apr-20,Closed,1416 MARYLAND AVENUE NE,20002,6
-77.07209238,38.91427917,Apr-20,Closed,3624 S STREET NW,20007,2
-76.99952246,38.87701113,Apr-20,Closed,1100 - 1199 BLOCK OF 5TH STREET SE,20003,6
-76.98981659,38.89968168,Apr-20,Closed,1200 LINDEN PLACE NE,20002,6
-76.99029397,38.84373737,Apr-20,Closed,3216 12TH STREET SE,20032,8
-77.04296258,38.90915886,Apr-20,Closed,DUPONT CIRCLE NW AND CONNECTICUT AVENUE NW,20036,2
-77.01806604,38.91091468,Apr-20,Closed,440 Q STREET NW,20001,6
-77.02274991,38.95156737,Apr-20,Closed,5021 7TH PLACE NW,20011,4
-77.02432854,38.89707374,Apr-20,Closed,900 F STREET NW,20004,2
-76.99322788,38.92155301,Apr-20,Closed,2401 WASHINGTON PLACE NE,20018,5
-77.02284276,38.94753146,Apr-20,Closed,34 SHERMAN CIRCLE NW,20011,4
-77.0199771,38.92972952,Apr-20,Closed,3114 WARDER STREET NW,20010,1
-77.02675291,38.91636279,Apr-20,Closed,1921 11TH STREET NW,20001,1
-77.02724716,38.93093796,Apr-20,Closed,1017 LAMONT STREET NW,20010,1
-76.9942077,38.95035242,Apr-20,Closed,5030 SOUTH DAKOTA AVENUE NE,20017,5
-77.02946089,38.96845347,Apr-20,Closed,6421 13TH STREET NW,20012,4
-77.0106408,38.90743396,Apr-20,Closed,33 N STREET NW,20001,5
-77.03848166,38.91558288,Apr-20,Closed,17TH STREET NW AND T STREET NW,20009,2
-77.01087751,38.91279732,Apr-20,Closed,53 R STREET NW,20001,5
-77.01093516,38.91279552,Apr-20,Closed,55 R STREET NW,20001,5
-77.05789903,38.90562446,Apr-20,Closed,1211 29TH STREET NW,20007,2
-76.98928154,38.90216524,Apr-20,Closed,1207 FLORIDA AVENUE NE,20002,6
-77.05789903,38.90562446,Apr-20,Closed,1211 29TH STREET NW,20007,2
-77.02049141,38.94074578,Apr-20,Closed,536 TAYLOR STREET NW,20011,4
-77.0074917,38.91761858,Apr-20,Closed,46 RHODE ISLAND AVENUE NE,20002,5
-77.03306064,38.91936834,Apr-20,Open,1425 W STREET NW,20009,1
-77.03378838,38.9193611,Apr-20,Open,1447 W STREET NW,20009,1
-76.97277905,38.89690681,Apr-20,Open,528 24TH STREET NE,20002,7
-76.97324255,38.89698925,Apr-20,Open,535 23RD PLACE NE,20002,7
-77.03830017,38.93383499,Apr-20,Closed,1646 NEWTON STREET NW,20010,1
-77.00256814,38.91353712,Apr-20,Closed,226 RANDOLPH PLACE NE,20002,5
-77.03774169,38.92770061,Apr-20,Open,1616 HOBART STREET NW,20009,1
-77.04747695,38.90805268,Apr-20,Closed,2123 NEWPORT PLACE NW,20037,2
-76.98099828,38.8480882,Apr-20,Closed,3247 STANTON ROAD SE,20020,8
-77.02096911,38.9358041,Apr-20,Open,3629 WARDER STREET NW,20010,1
-76.99690198,38.88740178,Apr-20,Open,644 NORTH CAROLINA AVENUE SE,20003,6
-77.01639089,38.95521111,Apr-20,Closed,5324 KANSAS AVENUE NW,20011,4
-77.00815924,38.91464723,Apr-20,Closed,25 SEATON PLACE NE,20002,5
-77.00871509,38.92566275,Apr-20,Closed,2815 NORTH CAPITOL STREET NE,20002,5
-77.01239632,38.91437282,Apr-20,Closed,1806 1ST STREET NW,20001,5
-77.01908765,38.93180275,Apr-20,Closed,414 LURAY PLACE NW,20010,1
-77.01093516,38.91279552,Apr-20,Closed,55 R STREET NW,20001,5
-76.98991216,38.88254686,Apr-20,Open,500 12TH STREET SE,20003,6
-77.03244217,38.93398766,Apr-20,Closed,3461 14TH STREET NW,20010,1
-77.03395263,38.91535523,Apr-20,Closed,1454 T STREET NW,20009,2
-77.0115773,38.9142821,Apr-20,Closed,77 S STREET NW,20001,5
-76.98210113,38.86207378,Apr-20,Closed,2315 GREEN STREET SE,20020,8
-77.04230246,38.93168648,Apr-20,Open,1825 LAMONT STREET NW,20010,1
-77.02186201,38.93673395,Apr-20,Closed,708 ROCK CREEK CHURCH ROAD NW,20010,1
-77.06811241,38.90414654,Apr-20,Closed,3401 WATER STREET NW,20007,2
-76.98986145,38.88335644,Apr-20,Open,420 12TH STREET SE,20003,6
-77.00790323,38.96434303,Apr-20,Closed,6110 1ST PLACE NE,20011,4
-77.02504373,38.93582068,Apr-20,Open,3664 NEW HAMPSHIRE AVENUE NW,20010,4
-76.97690946,38.94027326,Apr-20,Closed,1927 BUNKER HILL ROAD NE,20018,5
-76.98418257,38.86841412,Apr-20,Closed,1422 S STREET SE,20020,8
-76.99422909,38.90276716,Apr-20,Open,814 K STREET NE,20002,6
-76.98805933,38.88264821,Apr-20,Open,502 13TH STREET SE,20003,6
-77.02860981,38.9142862,Apr-20,Closed,1211 S STREET NW,20009,1
-76.98961496,38.88146808,Apr-20,Open,1218 G STREET SE,20003,6
-77.01866443,38.92936004,Apr-20,Open,424 IRVING STREET NW,20010,1
-77.0412469,38.91389344,Apr-20,Closed,1754 S STREET NW,20009,2
-77.040539,38.92861789,Apr-20,Open,1736 IRVING STREET NW,20010,1
-77.01977063,38.94544931,Apr-20,Open,507 ALLISON STREET NW,20011,4
-77.04237125,38.91895536,Apr-20,Open,1819 WYOMING AVENUE NW,20009,1
-76.98487056,38.86869419,Apr-20,Open,1403 RIDGE PLACE SE,20020,8
-77.03253178,38.91197264,Apr-20,Closed,1409 CORCORAN STREET NW,20009,2
-77.06186549,38.92807732,Apr-20,Open,3102 HAWTHORNE STREET NW,20008,3
-77.07509451,38.92275664,Apr-20,Open,3803 CALVERT STREET NW,20007,3
-77.03214151,38.93403837,Apr-20,Open,1365 OAK STREET NW,20010,1
-77.03279779,38.96338734,Apr-20,Open,1371 PEABODY STREET NW,20011,4
-76.99882258,38.84530244,Apr-20,Closed,555 NEWCOMB STREET SE,20032,8
-77.04794183,38.91862131,Apr-20,Open,CONNECTICUT AVENUE NW AND KALORAMA ROAD NW,20008,NULL
-76.98333805,38.86841427,Apr-20,Closed,1506 S STREET SE,20020,8
-76.98989236,38.9035178,Apr-20,Closed,1126 MONTELLO AVENUE NE,20002,5
-77.02146618,38.95329053,Apr-20,Open,641 HAMILTON STREET NW,20011,4
-77.05267626,38.90052325,Apr-20,Closed,2412 I STREET NW,20037,2
-76.96501711,38.87527354,Apr-20,Closed,1205 30TH STREET SE,20019,7
-77.01012019,38.95166409,Apr-20,Closed,44 FARRAGUT PLACE NW,20011,4
-77.02580558,38.90946595,Apr-20,Open,942 P STREET NW,20001,2
-76.99971917,38.89497021,Apr-20,Open,420 D STREET NE,20002,6
-77.01244206,38.91943054,Apr-20,Closed,2204 1ST STREET NW,20001,5
-77.02489902,38.91580621,Apr-20,Closed,923 T STREET NW,20001,1
-76.99697748,38.95535797,Apr-20,Closed,5366 CHILLUM PLACE NE,20011,5
-77.01831301,38.95805915,Apr-20,Open,403 MISSOURI AVENUE NW,20011,4
-77.01359176,38.92076275,Apr-20,Closed,142 BRYANT STREET NW,20001,5
-76.98979625,38.94762045,Apr-20,Closed,4805 SOUTH DAKOTA AVENUE NE,20017,5
-77.00153011,38.91576409,Apr-20,Closed,310 T STREET NE,20002,5
-77.0300247,38.92711929,Apr-20,Closed,2910 13TH STREET NW,20009,1
-76.9722673,38.89700046,Apr-20,Closed,537 24TH STREET NE,20002,7
-77.01093146,38.95480691,Apr-20,Closed,5302 NEW HAMPSHIRE AVENUE NW,20011,4
-77.00463573,38.882758,Apr-20,Closed,138 DUDDINGTON PLACE SE,20003,6
-76.9866651,38.88511888,Apr-20,Open,305 KENTUCKY AVENUE SE,20003,6
-76.99235535,38.90151426,Apr-20,Closed,1004 I STREET NE,20002,6
-77.02528005,38.95173476,Apr-20,Closed,820 GALLATIN STREET NW,20011,4
-76.97255015,38.87285212,Apr-20,Closed,2322 MINNESOTA AVENUE SE,20020,8
